,thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,thermoreg_reading_fahrenheit
340,,283.298802170359,1.7000000000000002,1.3,c4,4.0,0.0,1,11.3783944226171
341,52.6,141.0,3.6,-1.9,c3,3.0,0.0,0,
342,50.7,129.0,5.7,1.0,,1.0,1.0,0,32.6483021590932
343,53.5,148.0,-1.2000000000000002,-2.1,c1,3.0,0.0,1,35.72501256835424
344,,123.0,-4.6000000000000005,-9.4,c2,1.0,1.0,1,46.54588713486086
345,33.6,83.0,0.3,-2.4000000000000004,c3,1.0,1.0,0,
346,45.400000000000006,82.0,4.5,-2.4000000000000004,c2,1.0,0.0,0,26.68006917328005
347,54.900000000000006,113.0,0.1,1.2000000000000002,c1,4.0,0.0,1,37.31815690514019
348,37.5,,3.5,8.4,c5,3.0,0.0,1,17.765650404914517
349,62.0,64.0,-2.0,5.9,c4,1.0,1.0,1,45.283541432481584
350,53.1,102.0,-1.5,,c3,3.0,0.0,0,35.31520951430593
351,56.900000000000006,136.0,,1.6,c4,2.0,1.0,0,
352,45.6,56.0,4.1000000000000005,1.7000000000000002,c1,4.0,1.0,1,26.86150704630385
353,56.7,85.0,3.9,5.300000000000001,c1,5.0,0.0,1,39.3238732096959
354,58.7,146.0,0.1,-1.9,c1,2.0,0.0,0,41.61624400390134
355,52.0,140.0,6.9,9.0,c1,2.0,1.0,0,34.095902181234514
356,52.0,87.0,1.0,2.0,c1,4.0,1.0,1,34.109608034288264
357,52.3,109.0,4.9,-4.3,c4,3.0,1.0,0,
358,43.2,87.0,4.1000000000000005,2.7,c4,4.0,1.0,0,
359,49.0,130.0,4.3,-2.6,c2,3.0,0.0,0,
360,48.900000000000006,84.0,3.2,-0.7000000000000001,c3,2.0,0.0,0,30.62729720792877
361,53.2,95.0,,-3.1,c1,4.0,0.0,1,35.450544779181456
362,58.2,150.0,-3.9,-1.4,c1,2.0,1.0,1,40.998418222192655
363,41.7,59.0,-2.3000000000000003,-3.3000000000000003,,1.0,1.0,0,22.47317526219432
364,49.2,85.0,0.3,-2.8000000000000003,c3,5.0,0.0,0,30.8749187271238
365,62.0,124.0,4.6000000000000005,11.8,c3,3.0,0.0,0,45.33309992893076
366,44.2,131.0,2.4000000000000004,-2.9000000000000004,c3,2.0,1.0,0,25.30770594068692
367,43.6,57.0,,2.9000000000000004,c5,,0.0,1,24.59974984438712
368,51.8,84.0,4.0,5.2,c1,1.0,0.0,1,
369,56.900000000000006,128.0,3.9,3.0,c1,3.0,1.0,0,
370,50.3,121.0,-3.1,-7.6,c1,5.0,0.0,1,
371,60.8,124.0,,-7.0,c5,4.0,0.0,1,
372,,109.0,-0.1,1.4,c2,4.0,1.0,1,39.71114584309874
373,56.900000000000006,115.0,4.4,7.1000000000000005,c2,,0.0,0,
374,54.6,67.0,2.8000000000000003,1.1,c5,1.0,0.0,1,36.98704851191684
375,68.8,135.0,6.0,-1.5,c2,3.0,1.0,0,52.94887790311476
376,48.5,138.0,-0.3,-1.3,c1,1.0,,1,30.1535448002056
377,34.1,38.0,0.7000000000000001,,c1,1.0,1.0,0,13.968299371401375
378,63.0,101.0,4.0,-1.9,c2,2.0,1.0,0,46.43828925365427
379,46.5,84.0,-1.4,-3.7,c3,5.0,0.0,0,
380,51.0,93.0,4.1000000000000005,2.7,,2.0,1.0,1,32.9709239990873
381,60.6,168.0,2.1,,c1,3.0,1.0,0,43.78595616374474
382,37.3,54.0,3.0,-0.8,c3,5.0,0.0,0,17.579664130469673
383,40.1,53.0,5.6000000000000005,,c1,4.0,1.0,1,20.735175073044743
384,37.3,100.0,6.4,10.4,c4,1.0,0.0,1,17.588498565930315
385,43.8,72.0,3.4000000000000004,-4.5,c1,3.0,1.0,0,24.852773389771187
386,53.7,128.0,-3.5,,,4.0,0.0,1,35.95672945415294
387,54.400000000000006,,-1.2000000000000002,-2.5,c2,3.0,0.0,1,36.71769058531494
388,52.400000000000006,116.0,4.5,7.0,c4,2.0,1.0,0,34.48646761395698
389,38.900000000000006,39.0,4.5,4.3,c1,3.0,0.0,1,19.285107044968704
390,31.700000000000003,82.0,0.6000000000000001,3.9,c1,3.0,0.0,1,11.209069070306205
391,50.6,107.0,4.7,-4.3,c1,3.0,0.0,1,32.48918226851344
392,46.400000000000006,87.0,-1.0,-0.5,c5,1.0,0.0,1,27.75401569725497
393,-79.31867350217316,73.0,3.4000000000000004,-10.2,,5.0,0.0,0,36.13447194544951
394,55.8,116.0,3.3000000000000003,7.4,c5,5.0,0.0,1,38.31758263599143
395,51.3,122.0,4.1000000000000005,7.5,c1,2.0,1.0,0,
396,56.2,96.0,0.2,-2.4000000000000004,c2,2.0,0.0,1,38.841197768382685
397,52.0,90.0,-1.3,-12.1,c2,2.0,1.0,0,34.06290236703562
398,54.400000000000006,129.0,2.1,,c1,3.0,0.0,1,36.7705823504132
399,44.5,335.6001744542624,,7.5,c2,2.0,0.0,0,25.65794063417106
400,48.7,123.0,5.1000000000000005,5.0,c2,3.0,0.0,0,30.383497275516877
401,51.7,109.0,-1.2000000000000002,5.6000000000000005,c1,5.0,0.0,1,33.77098486991262
402,56.7,105.0,4.4,1.4,c2,2.0,0.0,1,
403,47.0,94.0,5.0,11.8,c3,2.0,1.0,0,28.456329449978853
404,54.3,72.0,6.4,-4.1000000000000005,c2,1.0,0.0,1,36.69050530158901
405,48.0,93.0,3.0,-1.7000000000000002,c2,2.0,,0,29.60745087276159
406,49.2,129.0,2.8000000000000003,-4.2,c4,5.0,1.0,1,30.942120494046826
407,56.8,113.0,4.3,5.7,,,0.0,0,
408,34.2,57.0,,-0.1,c3,3.0,0.0,0,
409,39.8,64.0,2.8000000000000003,,c1,2.0,0.0,1,20.33174904732715
410,38.3,80.0,5.300000000000001,6.4,c3,,1.0,1,
411,31.5,36.0,-0.5,-0.8,c1,,0.0,0,10.997454921365255
412,44.7,67.0,1.3,-0.5,c1,4.0,0.0,1,
413,56.2,152.0,5.0,-1.3,c2,4.0,0.0,0,38.74490509754966
414,47.900000000000006,69.0,-0.3,1.1,c4,1.0,1.0,0,29.436043402556827
415,51.7,81.0,0.0,,c1,3.0,0.0,1,33.78011073747667
416,58.900000000000006,123.0,3.5,5.1000000000000005,c2,3.0,0.0,0,
417,,106.0,-1.1,4.2,c1,1.0,0.0,0,43.94917519040922
418,49.6,,3.9,1.0,c1,2.0,1.0,1,31.377758587464744
419,61.0,142.0,1.1,5.4,c2,2.0,0.0,0,44.182273006124575
420,50.900000000000006,60.0,-2.4000000000000004,-2.5,c1,4.0,0.0,1,32.829139925906986
421,43.5,109.0,-0.0,1.3,c4,3.0,1.0,0,24.46341598555284
422,45.400000000000006,77.0,6.0,-1.5,c1,4.0,0.0,1,26.650396830211385
423,38.3,73.0,2.7,-1.7000000000000002,c2,5.0,0.0,0,18.67517138691485
424,43.1,140.0,-3.0,-6.7,c1,3.0,0.0,1,
425,47.3,58.0,-1.2000000000000002,3.5,c1,3.0,0.0,1,28.77784980733014
426,56.6,127.0,-0.2,-2.9000000000000004,c2,5.0,0.0,1,39.23226517440742
427,63.900000000000006,154.0,3.8,4.9,c1,2.0,1.0,0,47.48692848049386
428,39.1,63.0,4.2,2.2,c1,1.0,0.0,1,19.56036636160664
429,53.3,88.0,4.7,1.4,c1,3.0,0.0,1,35.53544721433927
430,41.8,76.0,-2.1,-9.3,c1,3.0,,0,22.63510454758219
431,54.0,278.6695240400573,5.1000000000000005,-4.800000000000001,c3,5.0,0.0,0,36.27227379616882
432,49.1,100.0,-1.1,-3.6,c4,3.0,0.0,0,30.82022014381046
433,35.5,100.0,-0.8,-3.0,c1,3.0,1.0,0,
434,57.6,103.0,-2.1,-6.7,c1,3.0,1.0,1,40.35467292411636
435,45.3,117.0,2.8000000000000003,1.9,c1,3.0,1.0,1,26.554993584721423
436,45.900000000000006,,-3.2,4.4,c3,5.0,0.0,0,27.194897854638008
437,,98.0,5.300000000000001,9.8,c1,3.0,0.0,1,22.37222829839279
438,44.900000000000006,106.0,-0.4,-1.6,c1,,0.0,1,26.111450509812
439,53.6,90.0,5.2,3.4000000000000004,c2,2.0,0.0,1,35.85101396625426
440,48.6,27.0,4.4,5.2,c3,5.0,1.0,1,30.29680093157235
441,52.8,121.0,4.9,4.0,c2,5.0,0.0,0,
442,53.1,127.0,-2.0,-0.4,c3,5.0,0.0,0,35.25729668535959
443,60.7,125.0,2.8000000000000003,2.2,c1,5.0,0.0,0,
444,47.400000000000006,120.0,2.8000000000000003,1.5,c1,4.0,0.0,1,28.914924642220587
445,38.3,66.0,3.9,-0.7000000000000001,c3,4.0,0.0,0,18.70827964838841
446,,,-0.7000000000000001,-0.5,c3,1.0,0.0,0,41.605001749147846
447,47.5,136.0,4.9,-6.7,c1,2.0,0.0,1,29.01660645112471
448,59.1,133.0,3.4000000000000004,2.7,c1,4.0,0.0,0,42.03133200119639
449,53.2,142.0,4.0,-6.7,c1,2.0,0.0,1,35.450394018642235
450,49.1,135.0,4.6000000000000005,3.7,c4,3.0,0.0,0,30.819762228169896
451,53.0,72.0,4.3,-1.8,,3.0,0.0,1,35.138983046416655
452,65.8,146.0,4.800000000000001,8.200000000000001,c4,3.0,0.0,0,49.5591130411367
453,66.8,111.0,4.5,2.9000000000000004,c4,2.0,0.0,0,50.69282476148378
454,50.7,71.0,-3.2,-4.2,c2,5.0,1.0,1,32.62443021619501
455,51.400000000000006,95.0,,1.5,,2.0,0.0,0,33.44171533985368
456,58.8,162.0,3.9,-1.7000000000000002,c1,4.0,1.0,0,41.68616141719747
457,43.400000000000006,74.0,5.2,7.9,c1,,0.0,1,24.38905070509388
458,52.8,57.0,-0.3,1.2000000000000002,c2,4.0,1.0,1,34.9976333535643
459,50.0,61.0,-5.0,-8.200000000000001,c3,4.0,1.0,0,31.76723436841529
460,52.7,,4.3,-2.1,c5,5.0,0.0,1,34.825173903117985
461,43.5,69.0,,-4.9,c2,1.0,0.0,0,
462,37.4,24.0,1.6,-0.6000000000000001,c1,,1.0,0,17.69389256021928
463,33.6,35.0,5.9,-1.1,c1,2.0,1.0,0,13.343149076078376
464,41.2,90.0,2.7,-1.2000000000000002,c2,2.0,1.0,0,21.94354298309353
465,46.5,295.18460258761326,4.4,-0.3,c3,2.0,1.0,0,27.871922435546004
466,47.8,84.0,6.1000000000000005,2.9000000000000004,c2,4.0,0.0,1,29.361275720161142
467,65.7,144.0,1.0,-1.6,c4,5.0,1.0,0,49.43508046186565
468,59.0,140.0,1.1,1.4,c1,4.0,1.0,0,41.95394032916568
469,42.5,66.0,2.5,0.7000000000000001,c2,2.0,1.0,0,
470,52.900000000000006,102.0,-0.2,-0.0,c1,2.0,0.0,1,35.12937607205861
471,46.900000000000006,79.0,3.3000000000000003,,,2.0,1.0,0,28.33629587284707
472,47.900000000000006,111.0,1.6,-1.0,c3,1.0,0.0,0,29.440725457639143
473,51.6,86.0,3.9,4.7,,4.0,1.0,1,33.66793084473844
474,55.1,76.0,1.0,-12.4,c2,1.0,1.0,0,
475,47.400000000000006,97.0,2.9000000000000004,-0.6000000000000001,c1,3.0,0.0,0,
476,58.7,145.0,8.0,2.9000000000000004,c5,3.0,0.0,0,41.57466379460922
477,41.0,99.0,-3.1,-3.8,c3,1.0,0.0,0,
478,50.2,128.0,0.1,-4.2,c4,2.0,,0,
479,71.0,160.0,-1.2000000000000002,-0.4,c1,1.0,0.0,0,
480,51.900000000000006,105.0,3.1,4.2,c1,3.0,0.0,1,34.00771768362748
481,61.6,104.0,-1.5,-8.8,c2,4.0,0.0,1,44.89893055945556
482,50.900000000000006,78.0,3.1,2.1,,5.0,0.0,1,32.823681603558875
483,54.8,65.0,4.800000000000001,,,2.0,0.0,1,37.22699385796817
484,49.7,132.0,-0.0,0.4,c1,2.0,1.0,1,31.48895125046577
485,48.8,89.0,8.0,3.4000000000000004,c2,3.0,,1,
486,43.900000000000006,44.0,0.4,-4.6000000000000005,c2,4.0,1.0,0,24.984658429471224
487,53.6,139.0,-1.7000000000000002,-10.3,c1,3.0,0.0,1,35.87271223061798
488,43.3,91.0,-0.7000000000000001,-2.6,c3,5.0,0.0,0,24.336165297328087
489,55.5,,-1.3,-7.6,c3,1.0,0.0,0,37.99026712682086
490,,108.0,3.3000000000000003,-5.0,c1,4.0,1.0,1,41.76758304001319
491,53.1,,3.3000000000000003,2.1,c5,4.0,0.0,1,
492,47.900000000000006,317.6500033140274,6.7,8.4,c5,2.0,0.0,1,29.423761397998778
493,,121.0,3.6,3.2,c2,2.0,1.0,0,36.08569021377826
494,47.7,89.0,1.4,-6.4,,2.0,0.0,0,29.221942500082285
495,57.6,148.0,2.8000000000000003,0.2,c2,2.0,1.0,0,40.41992412918634
496,35.5,101.0,5.7,6.2,c1,2.0,0.0,1,15.517345242063886
497,47.5,,-3.7,-5.5,c1,4.0,0.0,1,28.979533686932182
498,34.2,44.0,4.2,3.4000000000000004,c1,1.0,0.0,1,14.08269204388402
499,38.2,47.0,6.0,1.8,c1,4.0,0.0,1,18.544452527955155
500,61.1,151.0,2.7,-0.9,c5,3.0,1.0,0,44.27476006832519
501,,53.0,-2.8000000000000003,-6.9,c5,2.0,0.0,1,40.05666483774517
502,44.400000000000006,88.0,1.7000000000000002,2.4000000000000004,c2,4.0,,1,25.524677900436885
503,38.1,84.0,1.3,2.4000000000000004,c2,2.0,0.0,0,18.47746889563193
504,26.4,47.0,3.8,-0.6000000000000001,c5,1.0,1.0,0,
505,45.8,92.0,-1.3,0.4,c3,3.0,0.0,0,27.10854042860629
506,69.5,305.7991515915701,5.5,-2.8000000000000003,c1,2.0,,0,
507,53.6,90.0,5.4,2.4000000000000004,c5,2.0,,1,35.913958443172824
508,45.7,117.0,-2.1,-9.2,c2,3.0,1.0,1,26.9638494255546
509,53.900000000000006,122.0,3.7,-3.1,c1,3.0,1.0,1,36.18572188550276
510,37.7,74.0,6.6000000000000005,-1.6,c1,4.0,1.0,1,
511,47.8,74.0,5.2,0.2,c3,3.0,1.0,0,29.32408973572128
512,51.0,99.0,-0.3,0.8,c1,3.0,1.0,1,32.89529725714165
513,49.5,156.0,3.5,1.1,c4,3.0,0.0,0,31.225094133610565
514,56.5,91.0,0.1,-4.0,c3,5.0,1.0,1,39.11725509521072
515,52.900000000000006,146.0,0.3,-2.1,c1,1.0,0.0,1,35.10180703612447
516,55.5,62.0,1.3,-9.2,c1,4.0,1.0,0,
517,44.6,68.0,-1.5,-0.5,c2,1.0,0.0,0,25.80464945992317
518,57.3,98.0,4.9,-6.9,c1,2.0,1.0,1,40.08033867569493
519,,148.0,,-5.6000000000000005,c2,4.0,0.0,1,46.66043252861592
520,42.400000000000006,89.0,6.1000000000000005,3.4000000000000004,,2.0,0.0,1,23.268654323137287
521,43.1,124.0,3.6,3.4000000000000004,c3,1.0,1.0,0,24.01073909856896
522,60.900000000000006,109.0,5.1000000000000005,3.9,c2,3.0,0.0,0,44.0220590268821
523,48.6,96.0,-4.6000000000000005,-5.9,,3.0,0.0,0,
524,,110.0,4.4,8.4,c5,5.0,0.0,0,44.634392528599015
525,46.6,,5.4,11.6,c4,5.0,1.0,0,28.017178592970343
526,61.8,90.0,,1.3,c1,2.0,0.0,1,45.0954101864364
527,51.2,88.0,5.800000000000001,3.1,c1,,1.0,1,33.18337235124907
528,52.2,78.0,2.2,-0.4,c3,3.0,1.0,1,34.32405940990426
529,62.7,137.0,5.300000000000001,0.4,c1,3.0,1.0,0,46.08246219502914
530,47.3,65.0,7.1000000000000005,,c2,1.0,,1,28.74406570300246
531,42.6,137.0,1.2000000000000002,4.800000000000001,c4,4.0,0.0,0,23.529901136675377
532,46.6,97.0,-3.2,,c5,3.0,0.0,0,
533,53.8,118.0,-0.6000000000000001,-2.9000000000000004,c1,,0.0,1,36.07100555578825
534,37.6,92.0,3.9,8.1,c4,4.0,1.0,1,17.90816835037537
535,55.3,108.0,1.6,,c2,3.0,1.0,1,37.737238123860095
536,,96.0,-0.7000000000000001,-0.4,c3,5.0,1.0,0,27.15105814144031
537,59.3,118.0,2.5,-6.2,c1,2.0,1.0,1,42.33031394660208
538,31.0,82.0,-2.1,-0.5,c1,,1.0,1,
539,43.900000000000006,68.0,2.4000000000000004,4.800000000000001,c3,1.0,0.0,0,24.92090802406248
540,36.7,51.0,0.0,-0.7000000000000001,c2,2.0,0.0,0,16.82178663889308
541,,111.0,-2.3000000000000003,-6.4,c4,5.0,0.0,0,24.563934802724425
542,52.1,104.0,2.8000000000000003,2.7,c1,,0.0,1,34.228993109980486
543,48.7,44.0,-4.0,,c1,5.0,0.0,0,30.38696037095221
544,-31.218673502173157,84.0,3.4000000000000004,-3.6,c1,1.0,0.0,0,29.719601879467863
545,48.900000000000006,,-0.7000000000000001,1.2000000000000002,c3,4.0,0.0,0,30.56733615757945
546,-27.51867350217315,99.0,-2.2,1.1,c3,3.0,0.0,0,33.83049416557949
547,42.1,72.0,5.5,0.1,c2,1.0,0.0,0,22.92317562251203
548,55.8,70.0,0.3,-6.300000000000001,c1,4.0,0.0,1,38.36164676809146
549,55.5,94.0,-0.9,-6.2,c1,,,0,37.96399373346935
550,53.2,74.0,4.4,3.1,c1,5.0,0.0,1,35.46534143890491
551,54.6,119.0,,-2.0,c1,5.0,1.0,1,37.008800984761365
552,52.5,106.0,6.4,9.5,c5,4.0,0.0,1,34.667762007277936
553,,118.0,0.3,-3.3000000000000003,c1,5.0,0.0,0,50.3156597245796
554,49.5,79.0,,,c1,3.0,0.0,1,
555,47.7,137.0,-3.0,-7.4,c3,5.0,,0,29.23625103498881
556,44.1,71.0,7.1000000000000005,7.1000000000000005,c5,4.0,1.0,1,25.2182517767836
557,41.900000000000006,68.0,3.0,3.8,c3,4.0,0.0,0,22.709635964799467
558,40.2,77.0,3.4000000000000004,-5.800000000000001,c1,5.0,0.0,0,20.79975391159032
559,43.0,86.0,4.9,-0.2,c2,3.0,0.0,1,
560,49.6,112.0,-1.2000000000000002,-3.4000000000000004,c1,3.0,0.0,1,31.36387656513136
561,52.8,130.0,3.3000000000000003,,c1,5.0,1.0,1,
562,50.6,124.0,-2.4000000000000004,-0.1,c3,,0.0,1,32.460278526969454
563,44.0,156.0,-3.9,-7.6,c4,1.0,0.0,1,
564,57.400000000000006,67.0,2.6,3.7,c1,2.0,0.0,1,
565,,,6.5,6.1000000000000005,c3,3.0,1.0,0,
566,48.900000000000006,84.0,-0.4,-2.4000000000000004,c3,1.0,0.0,0,30.563165233201847
567,44.900000000000006,146.0,-0.0,1.6,c2,3.0,0.0,1,26.123754698017592
568,54.5,113.0,6.6000000000000005,-2.3000000000000003,c1,2.0,0.0,1,36.93585128746819
569,51.7,48.0,-2.1,-3.7,c5,2.0,0.0,1,33.69176228737494
570,38.6,93.0,4.0,-1.4,c1,5.0,0.0,1,18.96685466526457
571,49.6,107.0,5.4,2.7,c1,2.0,1.0,1,31.38817769614036
572,52.3,124.0,4.4,0.3,c1,5.0,1.0,1,34.35832230866943
573,43.0,69.0,1.4,-0.1,c3,3.0,0.0,0,23.902746921610216
574,51.7,112.0,-0.3,,c4,5.0,0.0,1,
575,38.5,73.0,5.6000000000000005,3.9,c1,4.0,0.0,1,18.906597632679897
576,,100.0,1.9,0.8,c1,3.0,0.0,1,44.025674900109536
577,60.1,126.0,3.0,3.4000000000000004,,,1.0,0,43.23154986553489
578,48.1,101.0,-1.0,-7.9,c3,5.0,0.0,0,
579,53.1,134.0,4.3,4.3,c5,4.0,0.0,1,
580,30.9,69.0,0.6000000000000001,-7.5,c3,1.0,0.0,0,10.310702307801126
581,40.900000000000006,101.0,-1.0,-14.4,c3,5.0,0.0,0,21.592871057612005
582,47.8,64.0,2.8000000000000003,9.2,c2,3.0,0.0,1,29.35598971863083
583,41.6,124.0,6.5,0.1,c1,1.0,1.0,1,22.350802807158267
584,55.900000000000006,89.0,1.5,-2.2,c2,2.0,1.0,1,
585,-13.218673502173148,152.0,-3.5,-12.6,c2,5.0,0.0,0,49.97566877673195
586,40.7,92.0,4.7,0.6000000000000001,c2,3.0,0.0,1,21.410467525136283
587,43.5,93.0,-4.3,-4.5,c2,4.0,1.0,1,24.462829363233265
588,52.0,124.0,-2.7,-2.9000000000000004,c1,3.0,0.0,1,34.11903531478937
589,63.1,64.0,,-6.7,c3,1.0,0.0,0,46.50004533649658
590,40.400000000000006,,0.1,-3.4000000000000004,c2,2.0,1.0,0,20.998631187140877
591,52.2,124.0,5.6000000000000005,4.9,c4,5.0,1.0,0,
592,64.7,177.0,5.0,3.8,c1,2.0,0.0,0,48.39168965731798
593,36.9,77.0,3.6,,c2,5.0,1.0,1,
594,39.900000000000006,17.0,5.0,6.0,c2,2.0,1.0,0,20.470377138387512
595,46.8,86.0,-0.1,-2.2,c1,5.0,0.0,1,28.187540541852456
596,125.31867350217316,92.0,3.5,7.4,c2,1.0,1.0,0,27.3147042843013
597,56.7,141.0,0.7000000000000001,-2.3000000000000003,c2,3.0,0.0,0,39.3134115897828
598,52.1,105.0,-3.0,-1.3,c3,1.0,0.0,0,34.17493747838754
599,36.0,,5.0,5.9,c1,2.0,1.0,1,16.025341463220848
600,54.3,133.0,1.7000000000000002,-7.1000000000000005,c4,5.0,0.0,1,36.6386936261073
601,45.5,108.0,,,c1,2.0,0.0,1,26.802150013799142
602,60.400000000000006,99.0,-2.2,-6.2,c2,5.0,1.0,1,43.47002495247115
603,45.1,111.0,4.1000000000000005,-2.3000000000000003,c3,3.0,0.0,0,26.35171217206772
604,45.1,77.0,-1.3,-4.5,c1,4.0,0.0,1,26.27046245207988
605,54.5,100.0,4.0,2.6,c1,,1.0,1,36.87018449724079
606,56.3,96.0,6.9,-2.2,c1,5.0,0.0,1,38.86633834103243
607,53.7,98.0,4.9,2.8000000000000003,c2,4.0,0.0,1,36.03289427542583
608,36.7,102.0,-0.6000000000000001,-3.0,c1,5.0,,1,16.829624143536726
609,54.5,60.0,3.0,5.4,c5,1.0,1.0,1,36.84230995935426
610,41.900000000000006,116.0,0.6000000000000001,-3.8,c1,2.0,,1,22.69122753493041
611,52.0,108.0,2.7,5.800000000000001,c4,,0.0,1,34.11748500429437
612,,71.0,2.0,1.8,,4.0,1.0,1,19.18639008140845
613,53.7,107.0,1.6,-0.4,c1,2.0,0.0,1,
614,43.7,65.0,4.9,8.1,c3,3.0,0.0,0,24.740609861233647
615,39.900000000000006,39.0,3.0,9.2,c5,3.0,1.0,1,20.456288147655304
616,55.900000000000006,86.0,-3.0,-5.1000000000000005,c1,3.0,1.0,1,38.4243812283416
617,52.1,53.0,-4.2,-8.4,c2,3.0,,0,34.17480069509076
618,45.2,56.0,7.1000000000000005,,c3,3.0,,0,26.47420878746393
619,-17.51867350217315,76.0,5.5,-2.9000000000000004,c3,2.0,1.0,0,
620,46.6,127.0,4.1000000000000005,-3.5,c4,3.0,1.0,1,28.03412820587232
621,50.400000000000006,66.0,2.8000000000000003,6.4,c1,2.0,1.0,1,32.288969065738414
622,52.3,,6.300000000000001,6.300000000000001,c1,2.0,0.0,0,34.42022102910741
623,45.2,122.0,,-3.9,c3,4.0,1.0,0,26.42300659284248
624,53.900000000000006,130.0,6.5,17.3,c1,5.0,,0,
625,45.900000000000006,85.0,2.4000000000000004,-5.300000000000001,c3,2.0,1.0,0,27.19892887551748
626,46.900000000000006,87.0,-0.8,0.4,c2,5.0,1.0,1,
627,61.1,124.0,3.9,-1.6,c2,3.0,0.0,0,44.26378375823007
628,41.8,143.0,-0.3,5.7,c4,5.0,1.0,0,22.634725527388103
629,30.8,79.0,-5.4,-8.6,c3,2.0,1.0,0,10.284977021634589
630,63.1,140.0,4.0,0.7000000000000001,c3,4.0,1.0,0,46.49843295510705
631,,196.0,0.8,-8.5,c5,3.0,0.0,0,54.94395157346303
632,46.900000000000006,102.0,-0.3,6.9,c1,5.0,0.0,1,28.352576610956017
633,34.7,105.0,0.1,-4.1000000000000005,c3,1.0,,0,14.568457634418332
634,47.7,109.0,3.9,3.9,c2,1.0,0.0,0,29.205644214236507
635,47.900000000000006,109.0,5.4,3.1,c2,5.0,1.0,1,29.423993451433976
636,48.6,72.0,2.7,-1.6,c4,1.0,1.0,0,30.290685430799687
637,41.2,,-1.3,-12.2,,5.0,0.0,0,
638,54.8,94.0,5.0,1.8,,1.0,0.0,0,37.21605028228829
639,54.400000000000006,131.0,2.1,-0.9,c4,1.0,0.0,0,36.72056637757478
640,38.2,103.0,5.6000000000000005,4.6000000000000005,c1,2.0,0.0,1,
641,55.8,146.0,8.1,14.6,c3,4.0,0.0,0,38.29277058525399
642,,128.0,0.9,1.9,c4,3.0,0.0,0,50.474164837513015
643,51.5,117.0,-2.9000000000000004,-0.5,c3,5.0,1.0,1,33.547642991933536
644,47.5,110.0,-0.8,-3.6,c3,3.0,1.0,0,28.96407354138345
645,49.0,96.0,4.0,-3.7,c4,3.0,,0,30.72197107033231
646,55.1,100.0,-1.9,-4.5,c1,3.0,0.0,1,37.53731090271705
647,36.3,37.0,5.1000000000000005,-0.3,c3,3.0,0.0,0,
648,51.5,98.0,3.4000000000000004,1.2000000000000002,c3,3.0,1.0,0,33.47951632679572
649,47.0,92.0,6.1000000000000005,1.6,c2,5.0,0.0,1,28.48582445483471
650,64.9,156.0,2.4000000000000004,-6.6000000000000005,c5,5.0,1.0,0,48.63042511660441
651,48.8,131.0,-3.3000000000000003,0.8,,1.0,1.0,1,
652,63.5,127.0,4.2,1.5,c1,3.0,0.0,0,47.01098850007568
653,41.3,141.0,3.2,-0.2,c4,3.0,1.0,1,22.066333719961936
654,54.900000000000006,113.0,-2.8000000000000003,-8.700000000000001,c1,4.0,1.0,1,37.28533250122513
655,52.7,133.0,-1.8,-5.2,c3,2.0,1.0,0,
656,43.2,,-5.0,-9.6,c5,5.0,0.0,1,24.17857476921696
657,51.6,72.0,1.4,-5.4,c4,3.0,0.0,0,33.59656503173247
658,59.900000000000006,105.0,3.5,2.2,c3,2.0,0.0,0,42.9126695314844
659,47.6,136.0,,-3.6,c5,4.0,0.0,1,29.085874661420597
660,36.6,70.0,4.4,5.4,c2,3.0,1.0,1,16.772336157472132
661,50.0,88.0,5.800000000000001,,c1,5.0,0.0,1,31.84193456170299
662,42.900000000000006,88.0,-2.6,-3.4000000000000004,c3,1.0,0.0,0,23.878192146867384
663,47.400000000000006,85.0,4.6000000000000005,2.8000000000000003,c3,1.0,0.0,0,
664,49.5,131.0,-2.1,-1.8,c4,5.0,0.0,1,
665,36.5,128.0,-1.1,-6.2,c2,3.0,0.0,1,16.649130055860347
666,37.2,79.0,-0.1,2.1,c1,2.0,0.0,1,
667,54.0,121.0,1.4,-5.4,c1,4.0,0.0,1,
668,46.0,120.0,-3.5,-4.5,c1,5.0,1.0,1,27.29553173447288
669,29.6,69.0,-0.6000000000000001,-7.300000000000001,c3,5.0,0.0,0,8.917300923614896
670,56.400000000000006,87.0,0.8,-1.4,c2,5.0,0.0,1,39.063596329473214
671,52.3,93.0,-2.4000000000000004,0.0,c1,2.0,1.0,1,
672,44.400000000000006,,4.4,4.6000000000000005,c1,5.0,0.0,1,25.575126583671643
673,39.6,281.09167776845266,0.3,3.2,c1,1.0,1.0,1,20.148528100475826
674,56.8,63.0,2.6,-0.6000000000000001,c2,2.0,0.0,1,39.52227106682904
675,53.0,93.0,5.5,7.1000000000000005,c4,2.0,0.0,1,35.14415560304386
676,69.2,113.0,3.3000000000000003,,c5,2.0,0.0,1,53.44342054415666
677,53.5,130.0,1.9,-1.9,c2,2.0,0.0,0,35.781697388524435
678,53.3,87.0,5.6000000000000005,3.8,c2,5.0,1.0,1,35.48932827135813
679,48.8,86.0,5.0,6.4,c1,5.0,0.0,1,30.497648629022915
680,56.7,98.0,4.2,-0.2,c2,,0.0,1,39.35098280480712
